frame_number,received_time,sent_time,delay_seconds,number_markers
485,1581016243692658901,1581016243262546284,0.430112617,0
486,1581016243749898910,1581016243330771305,0.419127605,0
487,1581016243789438962,1581016243364681237,0.424757725,0
488,1581016243847103118,1581016243433072402,0.414030716,0
489,1581016243886085033,1581016243467003222,0.419081811,0
490,1581016243944278001,1581016243535190874,0.409087127,0
491,1581016243982358932,1581016243569150600,0.413208332,0
492,1581016244041182041,1581016243603635742,0.437546299,0
493,1581016244079050064,1581016243671877004,0.40717306,0
494,1581016244138369083,1581016243706007005,0.432362078,0
495,1581016244175555944,1581016243740352057,0.435203887,0
496,1581016244236058950,1581016243808241436,0.427817514,0
497,1581016244272331953,1581016243842323661,0.430008292,0
498,1581016244333430051,1581016243910199467,0.423230584,0
499,1581016244369007110,1581016243944892178,0.424114932,0
500,1581016244430713891,1581016244012605765,0.418108126,0
501,1581016244465724945,1581016244046861079,0.418863866,0
502,1581016244527669906,1581016244114729459,0.412940447,0
503,1581016244562514066,1581016244148663371,0.413850695,0
504,1581016244624824047,1581016244216497326,0.408326721,0
505,1581016244658375024,1581016244250816064,0.40755896,0
506,1581016244721892118,1581016244318811442,0.403080676,0
507,1581016244758328914,1581016244352617338,0.405711576,0
508,1581016244818994045,1581016244386623823,0.432370222,0
509,1581016244853626012,1581016244420520051,0.433105961,0
510,1581016244916486024,1581016244488391746,0.428094278,0
511,1581016244953077077,1581016244522303196,0.430773881,0
512,1581016245014127969,1581016244590052912,0.424075057,0
513,1581016245050051927,1581016244623942844,0.426109083,0
514,1581016245111247062,1581016244691795965,0.419451097,0
515,1581016245145968914,1581016244725720952,0.420247962,0
516,1581016245208334922,1581016244793699663,0.414635259,0
517,1581016245245820999,1581016244827575910,0.418245089,0
518,1581016245305449008,1581016244895414254,0.410034754,0
519,1581016245342381954,1581016244929357981,0.413023973,0
520,1581016245402565956,1581016244997061994,0.405503962,0
521,1581016245438899040,1581016245030995666,0.407903374,0
522,1581016245499494075,1581016245064917671,0.434576404,0
523,1581016245535528898,1581016245132632573,0.402896325,0
524,1581016245597064971,1581016245166638206,0.430426765,0
525,1581016245632386922,1581016245200548564,0.431838358,0
526,1581016245694566011,1581016245268344779,0.426221232,0
527,1581016245729414939,1581016245302249821,0.427165118,0
528,1581016245791817903,1581016245370070943,0.42174696,0
529,1581016245826611995,1581016245404167334,0.422444661,0
530,1581016245889192104,1581016245471897587,0.417294517,0
531,1581016245923531055,1581016245506184474,0.417346581,0
532,1581016245986386060,1581016245575913909,0.410472151,0
533,1581016246020347118,1581016245609948485,0.410398633,0
534,1581016246083507061,1581016245677784607,0.405722454,0
535,1581016246117471933,1581016245711632614,0.405839319,0
536,1581016246180649995,1581016245745618414,0.435031581,0
