frame_number,received_time,sent_time,delay_seconds,number_markers
490,1581016354127830982,1581016353704310564,0.423520418,2
491,1581016354137166023,1581016353738555822,0.398610201,2
492,1581016354241492033,1581016353807144484,0.434347549,2
493,1581016354251389980,1581016353840995898,0.410394082,2
494,1581016354355235099,1581016353908653283,0.446581816,2
495,1581016354365586996,1581016353942629157,0.422957839,2
496,1581016354468898057,1581016354044335063,0.424562994,2
497,1581016354479450941,1581016354078309419,0.401141522,2
498,1581016354588131904,1581016354146380666,0.441751238,2
499,1581016354593738079,1581016354180479704,0.413258375,2
500,1581016354702435970,1581016354282215628,0.420220342,2
501,1581016354707979917,1581016354316146985,0.391832932,2
502,1581016354816561937,1581016354383969922,0.432592015,2
503,1581016354822252035,1581016354417899927,0.404352108,2
504,1581016354930809020,1581016354485658291,0.445150729,2
505,1581016354936311006,1581016354519591240,0.416719766,2
506,1581016355044729948,1581016354621091095,0.423638853,2
507,1581016355050708055,1581016354655033636,0.395674419,2
508,1581016355158997058,1581016354722913220,0.436083838,2
509,1581016355165497064,1581016354757112034,0.40838503,2
510,1581016355272819042,1581016354824929527,0.447889515,2
511,1581016355279557943,1581016354858833847,0.420724096,2
512,1581016355387291908,1581016354960534938,0.42675697,2
513,1581016355393939018,1581016354994538053,0.399400965,2
514,1581016355500624895,1581016355062262955,0.43836194,2
515,1581016355508436918,1581016355096345790,0.412091128,2
516,1581016355613584041,1581016355164173616,0.449410425,2
517,1581016355622700929,1581016355198051325,0.424649604,2
518,1581016355726394891,1581016355299863470,0.426531421,2
519,1581016355736526012,1581016355333971619,0.402554393,2
520,1581016355839262962,1581016355401761557,0.437501405,2
521,1581016355850347042,1581016355435785578,0.414561464,2
522,1581016355952610969,1581016355504102024,0.448508945,2
523,1581016355964046955,1581016355537985678,0.426061277,2
524,1581016356078052997,1581016355673926767,0.40412623,2
525,1581016356078500032,1581016355640042650,0.438457382,2
526,1581016356192898035,1581016355741980922,0.450917113,2
527,1581016356193363904,1581016355776081960,0.417281944,2
528,1581016356307267904,1581016355911974236,0.395293668,2
529,1581016356307697057,1581016355878001862,0.429695195,2
530,1581016356421899080,1581016355980236849,0.441662231,2
531,1581016356423041105,1581016356014923376,0.408117729,2
532,1581016356535408020,1581016356116705595,0.418702425,2
533,1581016356536895036,1581016356082779608,0.454115428,2
534,1581016356649197101,1581016356218469166,0.430727935,2
535,1581016356651659965,1581016356252446559,0.399213406,2
536,1581016356763339042,1581016356320125054,0.443213988,2
